metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1751190317,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190317,139.055683,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190317,253.445210,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190317,51.070879,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190317,69.881051,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190317,0.147948,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190317,138.748723,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190317,0.159012,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190317,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190317,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190317,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190317,10032.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190317,392.977657,,,,,,,,,default,,,,,,,
iterations,1751190317,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190317,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190317,174.386092,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190317,229.183243,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190317,37.524592,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190317,61.734509,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190317,0.188132,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190317,172.529995,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190317,1.667965,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190317,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190317,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190317,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190317,10031.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190317,403.772201,,,,,,,,,default,,,,,,,
iterations,1751190317,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190317,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190317,168.512021,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190317,270.736963,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190317,51.306965,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190317,88.943354,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190317,0.099307,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190317,166.752752,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190317,1.659962,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190317,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190317,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190317,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190317,10034.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190317,439.476411,,,,,,,,,default,,,,,,,
iterations,1751190317,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190317,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190317,227.170715,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190317,253.778952,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190317,37.476932,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190317,84.497507,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190317,0.126884,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190317,226.918214,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190317,0.125617,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190317,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190317,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190317,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190317,10032.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190317,481.299010,,,,,,,,,default,,,,,,,
iterations,1751190317,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190317,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190317,238.735136,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190317,272.149565,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190317,58.348019,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190317,81.473687,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190317,0.086325,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190317,237.172159,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190317,1.476652,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190317,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190317,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190317,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190317,10034.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190317,511.108926,,,,,,,,,default,,,,,,,
iterations,1751190317,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,273.901776,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,273.338761,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,58.425219,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,82.690220,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.132168,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,273.523910,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.245698,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,10029.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,547.435053,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,285.067779,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,294.287264,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,58.771664,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,89.414120,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.143961,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,284.676804,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.247014,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,10054.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,579.864321,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,330.613656,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,259.011593,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,50.976077,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,76.165390,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.124471,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,330.372033,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.117152,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,10050.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,589.791953,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,335.638254,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,290.252965,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,59.126416,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,100.428731,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.170297,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,335.346627,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.121330,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,10031.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,626.130360,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,356.542816,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,293.686238,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,59.186772,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,104.228511,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.098762,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,356.342792,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.101262,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,1818.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,10034.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,650.433047,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,275.956428,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,0.000466,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.087930,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,275.743993,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.124505,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,6642.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,276.139861,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,336.402538,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,0.000325,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.036550,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,335.910833,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.455155,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,6646.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,336.571678,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,259.870172,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,0.000607,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.058344,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,259.643541,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.168287,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,6644.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,260.203871,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,333.264066,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,0.000914,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.121778,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,332.924063,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.218225,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190318,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190318,6643.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190318,333.547771,,,,,,,,,default,,,,,,,
iterations,1751190318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190318,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190318,250.273791,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190318,0.000318,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190318,0.033620,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190318,249.924577,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190318,0.315594,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190318,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190318,1.000000,status is 200,,,,,,,,default,,,,,,,
